business_id,avg_ratings,counts
VZUbvO-m-ceuoMPRM3-NrQ,3.93,61
Q3Lxcu3qWZiTTd2AyxykLg,3.33,3
fAJvlRFhdYJlMyG-CA4ErQ,4.78,18
T2NesLFF9Xhlho3iw8i53g,3.78,32
hJ3BUiQg64X7NNgjhIJ9yw,3.95,44
GEKcRNoBCISSKDS8531xmg,3.86,176
F3P2F-IMu9XhVsMU5rVyCw,4.05,39
OzLBhVzESxUArq0nTxToQw,3.6,5
CSyxnt23VjEH4Wn9Gcbu_w,4.11,18
UlkwRABfyYnvndZDMsKzDQ,3.4,5
5pB-HQT-LvEdE2Pa5oyxdw,4.33,6
vcZWlI0eHiGwlUfP-5Ov8Q,4.29,205
aUb1ulqB4B1y6kQuqRV3cg,2.91,33
mIendFH3mc2E4dW03rgvfQ,1.95,22
9HZiyUyDcZl5WCA248mAJA,2.0,3
_6MDHQQ-PeUJ9CP-MoKApA,2.95,19
S3ZYZjRmzgyvoUGbLOvsBQ,4.5,14
OyhVTHVNeUU64tfvlOhZow,5.0,2
exyrJvzW0pXIfeWwJwYBvA,4.13,75
xI0UZH734lJtm39DbLf-Bw,2.67,97
SpDMxYfPhnAhw2SJCdSSSQ,3.6,5
DLozdaBHmK_J8SMEVOUPFQ,4.0,5
LVHi2Mmv_InPalrbueCULw,2.87,39
Ldx4Qe_R7w3OlSx3E-z0aA,4.15,27
VeKACxkGT7SxIgzOZ7iqTQ,4.26,53
2OZtiGEvLfAjfhC18m9Djw,3.25,4
qbh3B_9CDHBd8efxHvFYqA,4.0,1
Mu69Ef9gmMq0Kylhr5u6iw,3.48,21
1zgwmE26LtJH5C1mD6MQpw,2.0,6
nBh_r_hseU4fM92-tKaivw,2.5,6
LXgYuzuVgUyGids9i3pM9g,5.0,2
D6sriF-ak-e5D_MTsPc3wg,2.0,2
GhH6YyRmrx8KSL0Q9atRLg,4.26,19
x8GTTMIAtUJ5EsIMnsOacQ,4.17,280
z2uFdzUyJniU4yysFJvSrQ,1.0,2
oeGNIi1XEjpEXb8D5HdEFA,3.33,3
7N713OtnkPkS63VrWwtjWw,2.6,5
DJvgODN__qe-xPnWdD99hw,3.78,9
IXyqnUlBgzchNqfcRVLosg,3.85,20
_nypuc5Ke462rFWKoZ_bDw,4.0,3
e5gB2kDFaodtxMTa53C29g,3.94,99
CbQY7tTjK2qMPKY84NltDw,4.67,131
mxeJ0QOXmGPucx8TayGeIw,4.4,52
4hEUZndqbS5ju-NRyTxZew,3.0,3
yxiN-BtuppcIfo4G0diX8Q,4.0,6
JVD3DDVP-Q9ctNrQAIU8Kw,2.0,3
XK4HOwFTo6EE-YK7lbPjJg,3.78,9
ClRgYu3vtPcXTjDQd4wa_w,3.52,27
sgZwUkKSpFQxE2v1hE-hcQ,3.6,108
aGbjLWzcrnEx2ZmMCFm3EA,3.92,2514
TSSNmAcPraYae5yprqaEnQ,2.56,18
M73ttBKGZsw1Jg0XbNuKsw,4.71,7
FmR45YKqNhwz7wHSzTFl4A,4.67,12
9wN4QpzsaMej_mI_5FIKlA,3.0,2
Rq-rzr3-e4xR_-QTmzY0Vg,3.29,21
Y_KOPqfPJ8xkMxiVXlz3Eg,2.8,5
0Wgkqmf1uJB9AmiQK75qHw,4.05,85
sAbRiVqmxNdjTja_vmnsnA,3.88,141
3bdePZRBF5zv1LMjmqp7Cg,4.5,14
S-fNAS3auvsDkAl3xcByeg,2.0,3
VQaLNiZGuG4OnI4-Wnne3w,2.33,6
FM9Wf69gZS2nHbgnGlh6mw,4.21,29
zS756CK9okeMO0awWoGsaw,3.33,33
PdZj1gylTC5AaTO21eOYcA,1.65,54
1V8f3A7p3HV2r0BgAbqvaw,3.4,104
xk4FO3d4cn3ymMN9uIqNGA,4.44,9
9e4-DYABr1mVEw85ErdBMw,3.67,3
cZutwhWSjiXOQ9_tPD5k4Q,4.33,3
8aPTQeDYOMNEu907WfflCQ,3.99,74
HbUQ_3dlm3uCacmhTEMnuA,4.07,1144
hxSNB2FA9jc2LHGWA2n4LA,3.6,20
QkVSaXjg5475VD3sZixCZQ,3.48,61
9XlLE3H3j5Uv0w8V01yomQ,4.27,79
-_npP9XdyzILAjtFfX8UAQ,3.12,17
YcuBpuI7SpTU_2-BmEqpYw,4.08,12
XDYnLQC8ViZejuCDp4eCwg,4.01,566
-XN4Oi0UCBK7rE3MsSXdqw,4.19,37
T-OBgYka8cM53tki1g8LCA,4.0,2
wqnRD28Z7umcCrTEBHnaNQ,4.6,5
IykF45RvqD14rudLTDoigA,2.86,7
rEKBr81s19Soh3dYj4bcGQ,2.0,4
YOAo4Rc7nVkucHqUVkGArQ,4.73,11
cb4YeNdl6MUWis906tzFVQ,4.25,40
IIM0aFvL_ogc7iD36Dfzpg,3.4,5
8JJ6qdybzKbZURZvzwnQUA,3.0,3
WtCsHjZVF83TNTieRkFxZw,4.68,321
-FK47t3X0ctRNSSmZeFFQA,4.34,38
vlKuU9Jvo88EuaYQodElQw,4.0,7
Br9o4CNzhwUw4YUHseGA-g,3.42,12
saDJPEJvnionK0PZwSF9FA,1.38,8
tg88uNQ_Qeq3zopVmBY5dA,4.0,32
YSFS4VOR4-cgvijfq6gmxw,2.67,12
KVvudcDpXPEx6SRTNSB9uQ,4.42,38
WJjo7mgIOzzrGc8m5PT_0A,5.0,2
4KwEzJyeuHqna7_A_eeI3g,4.57,267
3Gsex5Dyhnoul9l_914MGQ,3.21,33
UY0bwSVLcBcMTCYbUycdMw,3.63,8
Jak5p86l1uH0ZJLkarAdfg,3.8,74
wksfC_Dud9G8GPntOq1CxA,2.86,14
VdbrKLBIIuyC1c8_7eFYZg,4.09,32
dubfwllHHeoJHSsy19gGVQ,4.67,9
4B3fxCfIQqUb-mSI2b2SIg,3.0,4
I4L_MJOZsnux3xCU2bLP8Q,3.4,15
Kv3rSUtmAzDA2ADAkKUVYg,4.0,4
WzkHcPgmNHAbTgwjNNMhCw,4.09,34
LkM6Wb93kuyRZyEcKm_uaA,3.72,29
6Y-6Y6sy6qOQHrWI37zR1Q,3.69,178
gkWEjZIVcrUerEzed6IKpg,4.11,430
sllcxcR9olrF0LQH38lZpQ,2.25,12
0w5esOmdWtoknKhJjqbEwg,4.17,6
_hTnLGWujfiZhIaCwWH8Ng,3.92,38
iSZ1h5Bi1M3UuTlrQ46SQg,4.0,2
vfLog2bLJGl6hAFtGtr0GQ,3.67,134
ApEvXLmsPMWsUVEfPkrmfg,3.62,84
_ufhmY-588fNlV5ers3UQQ,3.63,8
7Qm0xBbar2otMNM1QyCs-Q,3.75,4
497fzDpPrMlisVRmvY8cmA,4.6,5
1aZ_ny1pMy4Vw6fOcN420Q,5.0,3
962X1LkIYgJkov8NIuGmfA,4.03,29
bRSZV2VCQ5NRKDXhVIFsWA,5.0,1
yDZJLJTpYJs45aZjT4ZcRg,2.5,2
xcm38ca6C5iZLK9kMuuVwg,4.54,41
ZxTqIKKv9I2emYh1XiaV5Q,4.75,4
1zKH87sjLpRr8XDKmk7j1g,3.23,60
RSBdMDQF1nYBj7NTUCdxHw,4.11,47
62JpvgjH9s_Ufu0isV7MLQ,4.14,7
3ULJQrfcz81fYgBomNHV8Q,2.81,27
ugzYgcgArt7fZMkE3M0IUg,4.29,7
f9jludJLwlM4_2zApw7_rw,3.0,9
09dr3kXV8Ff42Ur3mCh3LA,3.44,9
NVGQE0sxOQdTcq38qq0Awg,2.0,3
xvLUH7Ex_bfZ6q4AradeRQ,4.5,4
uC8nWYLTBtIc9p6JrcvgkQ,3.58,110
3gih1qw4sAPz22f9W_clBg,4.33,3
9KybeHqk8ez3G3ufxeR3Ww,4.5,2
KUE1Eg_chF9Gkz2ZLpD3nA,4.35,72
2X79qKO11V2ALh32WtOIxA,3.0,1
4Wv8jwjLXc5NmxDOfhHEPw,4.0,1
6-jlUgqp0Mv3PUzMGjrb0A,3.5,4
x0R-8quCwPqzXeeR2IdoMg,3.0,2
hOqARYbtdz4ZN9Sv4Y99yw,3.3,10
fbIbhvvLSHpTqjdSFSGrlA,3.4,5
RXmZoUSV4dILgcdNd7GCtQ,3.59,59
ZKkI1U5TkAEkvaEjzgBVdw,3.19,42
0aV8mzabKSFylfi0NQGqlQ,4.06,146
pZuaAQQzYKQc0AhGnmcTQg,4.06,48
BfbselK2SaPRzAUHrGcC1A,2.67,3
0_OxmpHC1nl37ZOhiekRcQ,4.0,6
xyTJYlbE_MLouK6rCou6zg,3.88,1445
UJHeQyOB7JJPJZ5pfB3Zvw,1.33,6
vv-zeKIU44aLd9nGn9besg,4.5,2
tbRu-3NR5za1SEZkszcp5Q,3.77,44
FuhmLmy9rhc-9NisoFH6vw,3.0,3
9LzftfQm9S_bjpW_hl3xiw,4.67,3
y8a480EiwWikqlR1inkGxg,3.74,54
LYyGQgL60VKdV-p_9OxmWQ,3.63,116
EDIhEegxgXva7jWoJzL1FA,2.76,17
n2iWWQUFE8h11VMmb0Ib1g,3.67,6
irdy3qeC6_Xu0-VjCLeOmQ,2.89,27
-e_q6f6uoYcZLuGQMtBfSw,5.0,2
-u0m2QhmIUYJU22psWo46Q,3.52,60
wnKlePeaeikRHkIOtJSu_g,3.37,68
RN5TVR5k8THsMGFjVbfYkA,2.5,2
SGXxugJwTuR4BI7qKso4cg,2.36,25
Any6WyiVNmgbnWLqoxPXgQ,4.08,26
25gV-o8F4JpDteUewk2dBw,1.5,4
eyjyLrHjTPGuynfv-glYcw,3.14,7
jWiGtY7hTqBjbzN3yyRXbw,3.53,34
8dlyEiypNYB0sVfdzQll3A,4.35,65
PrgdIc0zK9nc8jo8I18x8A,3.61,23
LsArM1PhbqvXK3lDK-Ch_w,4.16,175
X4gWHX9_RhAJUlcKczvVFw,4.0,2
5nSqJv4UzPBhNLU1vqf8aA,1.33,3
JqAI4UA2xXPYxvlhzG-i9A,3.31,16
EaEGBC6wpkhpRu38PBTg4Q,5.0,1
oJttFnDIgo1C5blTl06BSg,2.4,5
9KAa0PIZO2rrEXfLD3JM7Q,4.0,2
sHTkmwqdXWT67NHmZc-BVg,4.5,2
AEjoE_n2bfbHpr0zkUM9VA,2.22,9
h1zj4BgEIEpFMYlWGt5utw,4.0,3
-MJZEeqNovJ0_Y_w3o5-sw,3.33,6
eSzd3NNX6rf-qrLNP91OOg,3.54,13
glhO4eUY9BNZEl6uzDwt_g,3.89,9
hWhkm0CBERtqa-EhTmpecA,4.15,46
0qTluM4Hs4uLMJSxesnLqQ,4.5,2
adR9Sf2eLQNhKbBqQWEZCA,3.5,2
-S7aL8dVIiXjCdbTZVn8uA,3.5,14
HRTg-u2fBf_XzBSUgd6sqQ,3.6,5
TCIVUf1frqLehZbaUnuQzQ,2.86,21
M7LEY5gIpGEeYgo_DrHlnw,4.18,22
GTAOZFZqZmis3TuM9H_t1w,3.89,57
BVgnavF-B0wxQhP7wJTAVg,3.95,39
xffAOniUi4nbUcejuBf2gw,2.42,12
RqsIe5AfEXqsa8shBmbKig,3.91,11
b_DxOFwxbEf5wHz3kbJgeQ,3.17,6
jD0FfkB90Rwob9Os_eafZA,2.2,5
Xbk80IuaWpoDC7GRI8MKMg,3.0,4
GYtdDHppbsCsfO64RvjbNQ,4.76,50
fYFk4BGC0OXZs85X7zVWVg,2.33,3
Ls2ZYnTrESmH8t9TpCSHqA,4.0,20
WrQo9ryHWgALuM08knK4Vw,4.11,9
EH7sT3dV-B365RETWCQhIA,4.09,219
bFbMSd2F88vEytI84L0H7Q,2.5,2
jJcYziuHjrDo36PTqEPFUA,2.71,7
YacTpiq0ZptFcXD7I-kdGA,4.07,780
q0aoi6vsi9TBU5-k3FfOOw,3.49,92
S69DaIYms_PKBty1d2xeAA,3.11,9
OCfXJuLuGKS0s7pZsKCf0A,2.33,6
wTdSQoVHBA1HHOBLa_t8Pg,2.8,10
6WkosiwrxMJlvituI5lHWQ,4.75,4
Ip171EYpuAzZkSZUHz4Y2w,3.8,5
TYDIp4ANAtMMNca7HdhEhA,4.18,51
flMu0Tz5RsaMzr6K8kg1EA,4.0,11
VnR-KYOHlQX-aFMkaY686Q,3.52,94
cuxqnMMmbBV0iE2KJJy60Q,3.0,4
H8p9e4yYz464awT3P7b1mA,3.06,17
dM-pSFGxckeBu8DIGxfuHA,2.72,29
_g0Kl-ltg0YOGAQ-H7Y3Xw,5.0,1
6EXCN46MdJOa00KjuH8jaA,2.53,15
TYwBNaf9XLq5x5ZY6QIyKA,3.0,10
GPmV6e8A1gpfrCCrbe3Pkg,3.67,6
wetCkf15H70FMjYwQ6s7Sg,3.85,20
tkHy13-6Iuc46OgBbmAaTw,2.96,25
zSWtaJaxz9qXsm3odwBWBQ,3.35,17
WHq-tdPQ9-6WAgWwbUhgHg,4.08,108
ArMxMsyhcuSuPOF10jf0Yg,4.6,5
3Jhosy4nKJO3oUgU2ZfMIQ,3.56,16
jKLR4wAywvVcGtQnCLzoRw,4.13,47
R-TFTJRdHz-DcD3gZp1Hug,3.67,6
47Q_CDw7-MDeDNCJMtQOUQ,2.29,7
wefhT8hXuMRnZTaWf_e1ZQ,4.75,4
_sppJb0durssEnD1fs94mw,3.0,5
1aHoOynysVOQnkethOWWkA,4.0,12
LvnOdw1DGb8A9SP5jBhcJQ,2.93,14
GokvXs_TzVFZFTLY8XZcOA,4.04,51
Iqac6yHWuaSf4p8qY9-TPQ,5.0,5
riqOsCI_V5vcdCSMoivkFw,4.33,15
jOgSvW9VNw0Cw9p8w5A2JQ,3.25,71
X0FicGU6XbPmCXzE7Wq5QQ,3.0,1
2UlWu9npMaKUlpBWxr_R0w,2.84,19
90ZdW5Hq-QHKFxLsO3T5FA,4.13,8
37HWJqE1uGcvMnqh1uARlw,4.0,3
qh4z4Ubg6Op508i0NYbyWA,3.5,2
nyUdKma0UUQMjqa6BaXVlg,4.36,59
NE4Q42OVJdlibncRXtJXvw,4.0,15
iRzr3smQisX4zAfR7OOawg,3.0,3
jONCownjuQzlSyhGRODihA,3.67,3
QXUI3ZEnPw0j55qjwjiOnA,3.96,89
CiZ_j-Hq5WK5WOW_zB7WZg,4.0,4
vuXWx7PoWLw4FKBR_pzEOQ,4.41,17
iKTpIt46OK9NtjACs8xo0g,1.0,2
SuM7F1rVUoz6wnEDrSv99w,3.68,22
BrL4O85GLCyNqXNlBqeWiA,4.25,4
3V0W5s4rqjAlwEQvx2VQLQ,3.33,3
I6Og6AURCkhvsUuZclZOQQ,2.2,15
JXqvcNi33_Pxco37tGDMzg,3.25,4
QuKYb129tIGjBhdH0NDxww,3.67,3
FyC0O9zorrMNyWh7r9zCkQ,3.96,77
_WaHLgLzALd2iThQAhC-sQ,3.78,128
NqV89VQBV9kvUaA7a8F-tg,3.85,110
Yh0s1b8yffrXNQUzt8Nhsw,4.5,4
gGeVLZ9j_wAYKbaqgnKSJA,3.67,682
Shl6PtJERnowSJSC4IHbYQ,3.37,137
-sISgI5JGEvR3K0MSxcXNw,3.31,13
nfNk9CUjpnKX_bwK_-bIeA,3.07,45
JPeCyatOeupk_kSKp_WojQ,2.94,16
BCffRAILQ43NUouZxho2qQ,3.82,11
LrQlUZI63FLf6SjiiJbu5A,4.38,8
9fGxEf8l0sy3apteLBx6pg,3.92,12
H9sWBAMvZFbSxbL6NmHyQQ,2.85,13
VRKO86sUgxlXhVUurPwHBw,4.09,67
SSW1EqnX2VfRVGtPsd03Hg,3.5,2
I4gmp-5ijxKmkiALRUiZBA,3.68,28
sYeV1Su8bervEWZNzegJLg,1.5,2
rr44srj5pxejML-W1Wx0IA,2.5,10
jsjip-f_chgWf9ZnbowKtg,3.25,8
PV3eVvDPJxKcx39NcWugIw,2.0,2
K8H3xHHqQU4ptS-KMU1Rpg,3.38,24
fZvwGkzzxNqJQI-_BCFHWw,3.0,1
AdEFp9zXwOO84mc1OC37aA,3.89,150
nI1reikhvzQKyXojeUCPqg,3.44,72
nbCAnw8b9_3EaSPpEfLd2w,3.96,23
zUcTDtH6P4RlWRvJ4pweQg,3.0,3
5WtDMaiqDn9WXEpvQ2ZTLA,4.08,12
EMjKhNWBprdlb5Obcia2uA,3.0,4
GHY7UYRnMhZnQ1FSIH20wg,2.81,48
TisnIBR2lMvT1DMC95_eHg,3.52,48
lsCvfzZ_LHeWIc9O6rQVxw,4.0,2
FkpOO2zc8Bk94duZjPFyBw,3.93,15
y_qmQDXa5ve9zdOd46P7Zw,1.0,2
BMtVLAH823YEJ6aBIYFrOw,3.0,2
jDyn5GnMiWllhB7qDpzltw,4.41,39
tAoUsufHhcTRZEBTwmC68g,4.0,2
PIu2Rocm6_Vyp2M3v6TKdA,4.25,8
cI3VIWNUHD9z6HmVWOOi1g,3.95,20
PX3e3qtBx_5VC3vqq47jpQ,3.76,153
rffwxi_9qxrp20sHtEAopA,3.44,27
pvmC7EaaSgA3aq-MAmPp3A,4.11,19
jz4IgrlqlbKv2ttcVwHZ2A,4.17,6
SHT5T1Lm5f4wCCajVtrb6w,4.0,5
a4jdkr8tLt9eIkK0GJjrZQ,3.0,5
CEF6X27u5XW-oMbJ81N7Rg,4.13,15
RnGYvUf5vrOwxs0U26zRSg,3.0,4
ySpNcdz0tSpaPNqefAbfOw,4.16,308
Z0m66wX5-zjfDKam77Z04w,4.5,2
F5Rd2A7tCcU_3ja-s99Cwg,3.67,3
3zD6rxB92Mr0jb-LoYFFWw,1.4,15
vTnjqAlCJr5gFz1yHC96EQ,3.67,3
pii1ipswzR7d0FFoKO8FtQ,2.33,3
pBuTjTSnjz-r9-i_15l8pA,4.0,2
fzXMAz-uYjdLhxWYABo_8Q,3.52,102
rbiRLiFTG098z9JaK3Nshw,4.25,57
kst89zvoXV4z6q5XxLs7Rw,4.0,11
PXFE0PwxSfkKokhKMSw6KQ,4.78,160
5LVR-0X-12SE8Bu4XFRZlg,4.22,9
dMLMz_lTNNFwCLzAl8j7WQ,1.86,7
QWnXGuH5IwasSFl1bJLy9g,3.5,6
1TVr0vLaX8qOqEpPkXhhQg,4.0,4
6fR4ncWEfdMLk9AacDsRzQ,3.68,34
qENpyFhiBVWNz86SHRC-tQ,4.64,76
nQSryfcBfMEOI-taawSlAQ,3.57,21
G6U_M2NNzVq8U9NPJx_clg,4.75,4
qRs0FXkxqMXHgkPVW4XXeA,3.18,17
7PQRP9l2cSSqjbQdsXL8yw,3.26,31
pLCRUdm0YGfRL3lR9PSkcA,3.93,88
MLlu7M_RS9svQQIAgM9wiQ,5.0,6
5FzwrpRes4EdkVQrtg_qJQ,2.67,3
_CG5zJAoNN6gszjhSyUcww,4.15,158
EMuUOIrtNJsPmNc8uudyoA,2.71,17
LTt3uJvYWH7W_S576ZR_wA,3.5,8
LeAgEbLgBw8EfLVfsSSjkA,3.88,33
YeiH-kbGrwmIJlauSP_-dA,3.26,89
Cuu-LFE-8rHaGTGoATX2Iw,3.43,7
DTbZiYWiEdYjrDUibUMe4w,3.67,3
t80qleqEIqIyekB95IrAOA,4.47,369
Vzq74f0YrT0IbWBPkbUp_g,4.5,2
gEl75_W7JYZ_yPgrp4XbwQ,4.33,3
VXLTu4PnNrKYsma_UiB5WQ,3.75,20
D0tHnskAgaRjCBdoXVev_g,3.68,22
repg_QyT0SdgEVZREbHmug,4.0,4
PaLcd9gO8wJyix-L9vjHZw,2.71,7
zPHXmaVhEr4FzfB8r-EcjQ,3.65,20
VMwY9g_Ua2b-gwZ8heGjzA,3.33,3
0wGWhZw81cIG7YjwghZhgw,3.65,92
GVaaRfCXGBZeypTL8GNJlw,2.0,3
XGHC4rgSWJA9AMSuS_rl2A,2.5,4
vdGv95cAWwG5iBfmXRwwtQ,3.36,11
ka-sM_IO4_5J-ZQo1-irVA,3.5,2
xVNehV47VEyx-Uj0DTdPEw,2.84,32
Md17Slk2KssLdff7yLi6cg,2.85,20
OuRFI9c8s73i9whoTApxdQ,5.0,8
Ntzv4OWdwq1lNW7lnTJoyg,3.68,22
36xn0tvZYrBwv0nBN00aKw,2.91,11
TGb6D6zmx1KP4aDDH5Aihw,3.64,25
d6JW1GWWoQLluVGciWBliw,3.44,9
z930rHZYHf16OYGZqNWbFw,4.57,7
GXaNshYhaCehi-y1brddMA,3.75,4
P0aKJw8rb0DKLaGottHEAw,3.15,33
5Qa1bKl5BeXOC_6kZV7nBw,3.31,16
FR1czAzA6B0FW0hEWch5qQ,4.67,3
Rz1Pc6PFYgt2YfrwyEGzEg,4.55,11
q9qnc2283FGigdfFY_jedQ,3.68,41
D8nE0MdSghHRui75vIP-pA,3.93,81
JrIhyj-e3n77LeIOeErBJA,4.33,3
mQhB93IFv2QM4fRQFJmSvA,4.16,51
T_gR7-Ojp7k-J5PpUfd2wg,3.5,6
Op-zCqnKJ5ya9pPHVa7LAg,4.33,40
Zw9Cm8kH3fdIbZ10j0PDQg,3.0,33
ZI38b-iM_kHrOyjI5Pgrzw,3.22,9
yS5MXTyFYeD0ipI9vUPIyw,2.0,1
oTbX18g48jcf9h-max38oQ,4.0,15
q3-My9_fAQLKsL9Otpamrg,3.0,2
dYzq0aNI7aongqlp04GNPg,2.0,11
j29W6msI6eaIkEKKWk6Myw,4.43,7
E4mhT8D4lW-4_GnOOssLqQ,3.33,3
vOcy8W7UX0KGgQmt9j8kmQ,3.0,6
PZAuVbRTQpYcELLA5C5OnQ,3.88,8
-ngCkZKN96SsDktdrw58Ng,3.33,9
LO_PRBWvDpFz-_bkowmXcw,3.1,10
dUcVEbrz9jmzEftV5gosIw,4.25,24
YhBJajLay4nmbOqGsn_6aA,2.33,3
WolVXja1uY5gqYAKjf8v6g,3.92,52
0xSf8B4DBEk8ecV7YYXVUw,3.69,181
qxyA7ZMHfihQl1OB2ebP-g,1.5,2
0PArRR3Vzbb-yLEkMDEe_A,3.0,3
MTpI2V3O9sOp1WGeFwioDw,2.17,6
qktXq9gVQ5vLDAFvO7BGdA,4.75,4
Js7xxK2D4Dc0W8XkAzc4cg,4.22,40
YXuvFMtygHPFEOEXgRtgLQ,2.75,4
yrDBLxE2WBcDo2V4jqgt2Q,4.14,7
Er20nsiOS6TFHmAE717iTA,4.36,91
yluwb0cSj99H6EMCQoNkhA,3.0,3
Gq092IH6eZqhAXwtXcwc6A,4.07,566
L7YolEjKoFGWrYNy67PHIA,4.0,1
ThlTiMlkPRq5OkQM1-fclw,4.0,4
bL_zVv5o7IbYhYjwaEBA3Q,3.38,45
Rn7l6kmHk4cPA83uUGliNQ,3.56,25
0_vMnSRqc5aZUg1eBk3l2g,2.84,49
E_wJCQ9L_0w5tJyrvr0lJQ,4.14,74
tRmTGJj4I8ouHX_i9WKXoQ,3.0,3
AeujRrEdt3CshHDMJ2PfrQ,3.64,11
JGmh01QWBJ6aOHB_TAMp1Q,4.78,9
rLKBJ74iC2VebX7L5X7EtQ,4.4,5
Cp5_NSJFNgylD5SUdmT8nQ,3.87,38
NwsMPCxso8Xlyn5vHQZ5Aw,4.25,16
PCESBlDd51uP3GoI3w0bww,2.5,2
9-kSUKC2zbYLPagCfBqRpg,4.5,6
1ksEqDWneqp8vn1m2zSueg,3.89,72
ArtsD3RqfCVjIRSZunIh_g,1.5,4
-4BtfPW3_v092G8pqHrv4w,3.14,14
cEsihkoMzJCWeX-4WLiLwg,2.6,5
0X3vpqIJoCxls51WKuFzBQ,5.0,3
UmX2QDgm02TsWO1-d8elTQ,1.4,5
KTsDUBpgFjJ3XYnnaN-sOA,3.75,8
67oRgdO1owNfRsY2viJung,3.0,4
uEPywMEDKhmajrk41x8kZw,3.67,6
zO4QgyQpKBsC8uhrfydm-g,5.0,1
WSWuVPSRUZTJ8ghvka5zqw,2.0,4
h-wQGY-uOMgXe8efKQQboQ,4.33,21
hisR9LKBN9sgcMxclH0e7g,1.67,3
BPgF1ZKGForn6kTjqO1rig,3.44,63
hhJKsnDFDLGhIbvzFhWAEw,3.25,4
XMLbJeauBC6DANgNsJO6CQ,4.75,12
3W3e6nbSxePT4ctJGkljZQ,3.06,173
QPRCns3TDah097cQbE6wlg,2.79,14
eI8--myDKrYmcFWR1YLJcA,3.37,19
JdAyXD2lsYtOGUc7DTsVEQ,3.87,47
Kj2SCzhHuULRdTKg6Y2aeg,3.38,172
_rGLtqmX-IAHTM3JUgXmWg,4.92,12
i-tKO0n-1Tq6sTFUrhg9-Q,4.1,73
DCjipxC0uzhrPd_eXDjqFg,3.0,2
oAxR0TJhPHMrN_hjQWBWMA,3.89,9
UrnRSzly4onGLUzZQrbT0A,4.23,78
ESlu79Th0bWSPqtPh5rWHA,4.43,116
CxGK5_GoIhG9798zYPsvfA,3.38,32
LlRHEycjPLStI1AiqiWbbg,4.24,29
SQSO2p8mng8yzbPttVgWDQ,4.27,41
JZWCBnrqU27DF8SOQq5yrw,2.78,372
X2CvejXoxpIOr8j6O-gM7A,2.6,10
x-4BOw1IIauM7GhYpTKhtw,4.08,26
zfY68t7nVihCwiCsCgM6cw,4.43,77
t4m8EAGERZUrW4qW16GQGQ,4.7,67
Q7TQzEqPBq1vbyHVTIleKQ,4.0,2
wOwJenlfZfz2X0kahwiN6g,1.5,2
ihMUU9D2mcgrp7fi8lmqJg,4.17,46
UkZ5mAzll7d3Hw0UfeAJKQ,2.76,21
xxIMIPfLEqtDrJkQAEf5PQ,2.63,8
mDtHcmIXbtv7J9N4HSsgcg,3.8,5
CvaitQbPilPx06hyUrujvQ,3.9,42
rLFnR52oBi8oqobHmVMrjw,4.0,4
VOef-DNq1Mmi-XyS83fx0g,3.5,2
fvQJ9iwsdCZyWkKmrmP53Q,3.0,7
R3kAGyaVGZt0Hhq9M46xPw,4.88,8
z-og6iO0HE7J0l1V4zCGTQ,2.4,5
ULQr_1LRdrIOWSQ_FbOzZQ,4.5,2
WbgDscs1H4kXOZdoDs2aow,3.92,77
tj7ieGF-xGKV7Ub-jdZa6A,3.83,6
UgQNnbLyi232t_AB-XhjYg,3.0,5
KhIidXoCpQgagTJFgS2yeA,4.47,19
9nmeU-OOyxkn8vRy5dolNg,2.41,27
eHcQzL5eebqvKrLW5q283w,3.33,79
QQ0AKywLmfPp8fBd8nhHMA,4.5,12
n89TjL14AjuBbyxzcBkj1A,3.0,6
Q7Hz0sROslde7KziiPfdVA,3.1,10
hdlaZgoKv-Z3YKNZIxAaLw,3.73,11
lOJ4sMs1EIZzqBV7duiO6A,3.2,5
4EQEcYHR-aa7jfNA1LsCJA,4.5,10
p_cnKPQBqNwhKsLHSmKKKA,3.0,7
udhKyD5xhY3Tpes9ZeRpgA,3.5,12
c8of5HNOXHKbqkhwFt1d_g,4.33,3
32TNAtF2XVRYr1W_0deWMw,2.7,10
f9S7DIYWEOCtAx1N2mffBA,2.67,43
X6iYLA7Hq7v9_A0A8OCBwg,4.0,15
DPQt9KMXB9i0lF7ib3F5Mw,3.0,9
cfHl2OGafkXzE0ipaU73Vw,2.33,3
WRlSavAKrzU41dKMb_YELg,4.0,13
TqVjy0dxvNh51BF9KePCoQ,3.47,19
LloIdJMbazf7EGKI_K0B8w,3.33,42
JmL5yzi5VJjcvzdsk-h7Ig,4.0,15
y8VQQO_WkYNjSLcq6hyjPA,3.87,390
IUFi5rcfmu_Bn6PkdozbBg,3.73,70
3rUk-WyCv_wMQR5HbTqD4Q,4.11,18
61znmxVpxUROmB-c9v1Vcw,4.16,87
X8P2i2tyhLSzljdliBFBrg,3.5,8
JfHCkwm6Efu8ugt7W1fRmw,3.6,143
bUI_RhpOfVkjHkpVU1Op-A,2.75,8
lHP5STO7aomlEQixH8m1aA,4.0,40
U0Up9AYSClGwmuqo-ZJVzw,3.95,21
1J6fSg7Vd3gycjkqT7jW9Q,3.82,11
9BH18avE46LlHMvJn67MaA,3.89,44
s2-waYR5o7AZTNHeQVWRcA,3.79,19
dWkvDQ1uJUXki0JTd1OyZw,4.0,2
FSHZ7I3VOfKgWSqFfQhUhw,4.44,105
nVyL22lcEZoUNoAMgfKOyQ,4.22,40
